pcf_id,year_of_reporting,product_name,product_detail,company,country,company's_gics_industry_group,company's_gics_industry,company's_sector,product_weight,product's_carbon_footprint,carbon_intensity
23634,2016,New Aeron Chair,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",19.323,87.0,4.5
23634,2015,Caper Stacking Chair,Office Seating,Herman Miller,USA,"Consumer Durables, Household and Personal Products",Not used for 2015 reporting,"Home durables, textiles, & equipment",9.53,26.0,2.73
23634,2016,Caper Stacking Chair,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",9.53,26.0,2.73
23634,2015,Aeron Chair,Office Seating,Herman Miller,USA,"Consumer Durables, Household and Personal Products",Not used for 2015 reporting,"Home durables, textiles, & equipment",24.95,91.0,3.65
23634,2016,Aeron Chair,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",24.95,98.0,3.93
23634,2015,Mirra 2 Chair,Office Seating,Herman Miller,USA,"Consumer Durables, Household and Personal Products",Not used for 2015 reporting,"Home durables, textiles, & equipment",19.05,105.0,5.51
23634,2016,Mirra 2 Chair,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",19.05,105.0,5.51
23634,2015,"Sayl Work Chair, Suspension Back",Office Seating,Herman Miller,USA,"Consumer Durables, Household and Personal Products",Not used for 2015 reporting,"Home durables, textiles, & equipment",17.24,82.0,4.76
23634,2016,"Sayl Work Chair, Suspension Back",Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",17.24,82.0,4.76
23634,2015,Setu Multipurpose Chair with Lyris 2,Office Seating,Herman Miller,USA,"Consumer Durables, Household and Personal Products",Not used for 2015 reporting,"Home durables, textiles, & equipment",7.71,48.0,6.23
23634,2016,Setu Multipurpose chair with Lyris 2,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",7.71,48.0,6.23
23634,2015,Celle Chair,Office Seating,Herman Miller,USA,"Consumer Durables, Household and Personal Products",Not used for 2015 reporting,"Home durables, textiles, & equipment",24.95,72.0,2.89
23634,2016,Celle Chair,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",24.95,72.0,2.89
23634,2016,Aeron Work Stool,Office Seating,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",34.93,102.0,2.92
23634,2016,Canvas Wood Credenza 2016,Office Storage,Herman Miller,USA,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",99.5,76.0,0.76
2377,2014,Graphite 2500 DECT,A Digital Enhanced Cordless Telecommunications (DECT) phone,BT Group,United Kingdom,Telecommunication Services,Diversified Telecommunication Services,"Computer, IT & telecom",1.4,4.7,3.36
2377,2015,Graphite 2500 DECT,A Digital Enhanced Cordless Telecommunications (DECT) phone,BT Group,United Kingdom,Telecommunication Services,Not used for 2015 reporting,"Computer, IT & telecom",1.4,4.7,3.36
2377,2014,Home Hub 2.0,A wireless gateway router providing wireless internet access in domestic properties (a final product).,BT Group,United Kingdom,Telecommunication Services,Diversified Telecommunication Services,"Computer, IT & telecom",1.1,57.0,51.82
2377,2015,Home Hub 2.0,A wireless gateway router providing wireless internet access in domestic properties (a final product).,BT Group,United Kingdom,Telecommunication Services,Not used for 2015 reporting,"Computer, IT & telecom",1.1,57.0,51.82
2377,2014,Home Hub 3.0,A wireless gateway router providing wireless internet access in domestic properties (a final product).,BT Group,United Kingdom,Telecommunication Services,Diversified Telecommunication Services,"Computer, IT & telecom",1.2,33.0,27.5
2377,2015,Home Hub 3.0,A wireless gateway router providing wireless internet access in domestic properties (a final product).,BT Group,United Kingdom,Telecommunication Services,Not used for 2015 reporting,"Computer, IT & telecom",1.2,33.0,27.5
2377,2014,Vision+ box,A Freeview box and digital TV recorder in a single unit,BT Group,United Kingdom,Telecommunication Services,Diversified Telecommunication Services,"Computer, IT & telecom",1.7,88.0,51.76
2377,2015,Vision+ box,A Freeview box and digital TV recorder in a single unit,BT Group,United Kingdom,Telecommunication Services,Not used for 2015 reporting,"Computer, IT & telecom",1.7,88.0,51.76
2555,2014,Carbon Black,Metric ton of carbon black (all grades produced at all manufacturing locations),Cabot Corporation,USA,Materials,Chemicals,Chemicals,1000.0,2280.0,2.28
2688,2014,Multi Function Printer,"Canon Multi Function Printers produce easily copy, scan and print important documents in a convenient, easy to use machine.",Canon Inc.,Japan,Technology Hardware & Equipment,Office Electronics,"Computer, IT & telecom",71.0,39.0,0.55
2688,2014,Multi Function Printer with a built-in facsimile,"Canon Multi Function Printers produce easily copy, scan, fax and print important documents in a convenient, easy to use machine.",Canon Inc.,Japan,Technology Hardware & Equipment,Office Electronics,"Computer, IT & telecom",30.98,57.0,1.84
2688,2014,Digital camera,"Shoot high-quality digital photos with Canon PowerShot digital cameras. Canon PowerShot cameras offer the best in digital camera technology, style and ease of use. Canon's optics, DIGIC processor and stunning design make PowerShot digital cameras the best choice for photographers at any level.",Canon Inc.,Japan,Technology Hardware & Equipment,Office Electronics,"Computer, IT & telecom",0.553,13.0,23.51
2688,2014,Single Lens Reflex camera system,"The Canon EOS Camera System is the most complete Single Lens Reflex (SLR) camera system in the world. Whether you are a beginner or advanced professional looking for a digital camera, the EOS System takes your photography to the next level.",Canon Inc.,Japan,Technology Hardware & Equipment,Office Electronics,"Computer, IT & telecom",1.53,19.0,12.42
2802,2013,Ingeo--biopolymer (polylactid) made from corn starch,Ingeo--biopolymer (polylactid) made from corn starch,Cargill,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1.0,1.3,1.3
2802,2014,Ingeo,Ingeo--biopolymer (polylactid) made from corn starch,Cargill,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1.0,1.3,1.3
28843,2013,"Series 29 Hydrant - Squat Hydrant suitable for use with water and neutral liquids, to a maximum temperature of 70 degrees centigrade. Complies with requirements of BS750:2006 and BSEN1074-2:2004 and EN14339:2005, underground hydrants. Also to BS EN 1074-6 for potable (drinking) water. This product has kitemark and WRAS approval. The 2938832112 replaces the 2928832112.","Series 29 Hydrant - Squat Hydrant suitable for use with water and neutral liquids, to a maximum temperature of 70 degrees centigrade. Complies with requirements of BS750:2006 and BSEN1074-2:2004 and EN14339:2005, underground hydrants. Also to BS EN 1074-6 for potable (drinking) water. This product has kitemark and WRAS approval. The 2938832112 replaces the 2928832112.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,13.0,31.33,2.41
28843,2014,Series 29/388 Squat Hydrant,"The series 29 Squat Hydrant is suitable for use with water and neutral liquids, to a maximum temperature of 70 degrees centigrade. This product complies with requirements of BS750:2006 and BSEN1074-2:2004 and EN14339:2005, underground hydrants. Also to BS EN 1074-6 for potable (drinking) water. This product has kitemark and WRAS approval. The 2938832112 replaces the 2928832112.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,13.0,30.05,2.31
28843,2013,"The series 21/75 is a resilient seat, wedge gate valve for isolation purposes, suitable for use with water and neutral liquids (sewage), to a maximum temperature of +70 degrees centegrade. The series 21/75 is a new alternative to a series 21/50 in some applications. Therefore where a 21/75 is sold we can calculate the emissions saved in contrast to the sale of a 21/50.","The series 21/75 is a resilient seat, wedge gate valve for isolation purposes, suitable for use with water and neutral liquids (sewage), to a maximum temperature of +70 degrees centegrade. The series 21/75 is a new alternative to a series 21/50 in some applications. Therefore where a 21/75 is sold we can calculate the emissions saved in contrast to the sale of a 21/50.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,41.0,94.08,2.29
28843,2013,"Gas Product - Small 555 series cast iron softseal valve, PN16. This series 555 softseal valve is a double-faced, resilient seat wedge gate valve. It is designed primarily for the isolation of natural gas and towns gas. Kitemark approved for GIS/V7 part 1.","Gas Product - Small 555 series cast iron softseal valve, PN16. This series 555 softseal valve is a double-faced, resilient seat wedge gate valve. It is designed primarily for the isolation of natural gas and towns gas. Kitemark approved for GIS/V7 part 1.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,23.0,44.27,1.92
28843,2014,Series 555/300 Gate Valve,"The series 555 cast iron softseal valve, PN16, is a double-faced, resilient seat wedge gate valve. It is designed primarily for the isolation of natural gas and towns gas. Kitemark approved for GIS/V7 part 1.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,23.0,33.44,1.45
28843,2014,Series 21/50 Gate Valve,"The series 21/50 is a resilient seat gate valve to BS EN 1074-2 / BS 5163-1,(ductile iron) for isolation purposes, suitable for use with water and neutral liquids (sewage) to a maximum temperature of up to +70°C.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,41.0,62.63,1.53
28843,2014,Series 202/31 Repair Clamp,"The series 202/31 Supacollar is a multiple band repair clamp, for all ferrous pipes, PVC and AC.",AVK,United Kingdom,Capital Goods,Trading Companies & Distributors,Comm. equipm. & capital goods,7.0,57.07,8.15
28921,2016,See attached sheet,Canned tomato products,Pacific Coast Producers,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,907.19,187.161,0.21
28933,2013,Ecoworx Carpet Tile with Shaw's Eco Solution Q Nylon 6 face fiber,Ecoworx Carpet Tile with Shaw's Eco Solution Q Nylon 6 face fiber,"Shaw Industries Group, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",0.267906666666667,14.6,54.5
28991,2016,PET preforms for bottles,"PET preforms are dedicated for production of plastic bottles which are formed by using the blow moulding technology. Producers of soft drinks, mineral water, juices, beer and edible oils use this safe and handly PET packing for their products.",Retal,Lithuania,Materials,Containers & Packaging,Packaging for consumer goods,0.03,0.0108,0.36
2908,2013,Page Printer SPEEDIA N3600,Field not included in 2013 data,"Casio Computer Co., Ltd.",Japan,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",45.0,2344.0,52.09
2908,2014,SPEEDIA N3600,Page Printer,"Casio Computer Co., Ltd.",Japan,Consumer Durables & Apparel,Household Durables,"Home durables, textiles, & equipment",45.0,2344.0,52.09
3022,2016,Lineal Alkyl Bencene (LAB),(i) LAB produced in facilities of Brazil(ii) Production Emissions given per tonne of LAB,"Compañía Española de Petróleos, S.A.U. CEPSA",Spain,Energy,"Oil, Gas & Consumable Fuels",Chemicals,1000.0,6109.0,6.11
3022,2016,Lineal Alkyl Bencene (LAB),(i) LAB produced in facilities of Puente Mayorga (ii) Production Emissions given per tonne of LAB,"Compañía Española de Petróleos, S.A.U. CEPSA",Spain,Energy,"Oil, Gas & Consumable Fuels",Chemicals,1000.0,890.0,0.89
30495,2016,E - Series Solar Panels (SPR-327NE-WHT-D AR modules),"SunPower® E-Series solar panels deliver efficient performance and long-lasting durability at a great value. Compared to other technologies, SunPower converts the greatest percentage of sunlight into electricity. This means that over the lifetime of your system, you’ll generate more electricity and save more money on your electricity bills. •More energy from less space: SunPower E-Series solar panels convert more sunlight into electricity than conventional panels, delivering 36% more power per panel. •More electricity: SunPower E-Series residential solar panels convert more sunlight to electricity over the life of your system than conventional panels. Which means you produce 60% more energy over 25 years and save more on your electricity bills, too. •More flexibility: Because E-Series residential solar panels generate more electricity from a smaller area, you can expand energy production simply by using additional roof space to add more panels later. •More peace of mind: More guaranteed power. SunPower offers the best combined power and product warranty over 25 years. •The panels are designed to deliver consistent, trouble-free energy over a very long lifetime.",SunPower Corporation,USA,Capital Goods,Electrical Equipment,Comm. equipm. & capital goods,18.6,281.0,15.11
